用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
贝拉怀尔德,保密,啥情况,,一级评论,6,0,2024-11-03 11:09:16
菲洛索菲耶夫_offical,保密,空笑梦，一阵风声……[doge],,一级评论,4,0,2024-11-03 11:09:10
安布雷拉伞公司,保密,@阿里达摩院扫地僧 通告：就当无事发生,,一级评论,6,0,2024-11-03 11:08:56
明弦狎生,保密,热度热度,,一级评论,4,0,2024-11-03 11:08:16
明弦狎生,保密,[OK][OK][OK],,一级评论,4,0,2024-11-03 11:08:10
starrysky2025,女,中专是这样的[doge],,一级评论,5,0,2024-11-03 11:09:36
痞烧小卓董,男,还以为又要复刻超天才呢,,一级评论,5,0,2024-11-03 11:09:00
Magonun,保密,超天才可没什么好下场[doge],痞烧小卓董,二级评论,4,1,2024-11-03 11:09:22
lizhuer,保密,所以人才一定要离开这里！,,一级评论,5,0,2024-11-03 11:08:09
髙田Takada,女,又是一场造神行动以失败告终,,一级评论,6,0,2024-11-03 11:08:02
arthas4you,保密,极小范围，极少人员参与罢了，不值一提,髙田Takada,二级评论,5,1,2024-11-03 11:08:50
是谁掀起了我的头盖骨,男,我没记错的话，她好像比她老师排名高不少吧？一百二十五名帮出一个第七名[喜极而泣][喜极而泣][喜极而泣][喜极而泣][喜极而泣],,一级评论,6,0,2024-11-03 11:07:00
抱走白糖,保密,绷不住了,,一级评论,6,0,2024-11-03 11:08:22
如你年轻的脸,保密,啊哈？,,一级评论,6,0,2024-11-03 11:06:17
依依的123,保密,没人觉得这个老师很牛逼吗…,,一级评论,5,0,2024-11-03 11:05:44
残望舒,保密,其实就是资本家的阴谋，把这件事情炒得太大了。。,,一级评论,4,0,2024-11-03 11:05:44
遞䥝㩹䥖,保密,只有两种人会相信，中专和全是,,一级评论,6,0,2024-11-03 11:05:31
别急还有个小号,保密,哈哈哈🤣,,一级评论,3,0,2024-11-03 11:06:17
账号已注゚゚゚゚销,保密,油馍,,一级评论,5,0,2024-11-03 11:05:49
Shotto_,女,所以都是假的咯？,,一级评论,6,0,2024-11-03 11:05:37
Yumiya_mm,男,当时我说她是假的，在抖音被骂了两千多楼[抠鼻],,一级评论,6,0,2024-11-03 11:05:24
鴜鹭,保密,@doubteaq,,一级评论,5,0,2024-11-03 11:04:52
゙゚,保密,央视新闻采访的被删了,,一级评论,6,0,2024-11-03 11:05:04
g499291077,保密,@kllk9,,一级评论,5,0,2024-11-03 11:04:56
冷酷仙境hust,男,@唐可可警官 @月海_Tsugumi ！,,一级评论,6,0,2024-11-03 11:04:36
美利坚第一巴图鲁,保密,怎么了怎么了，都说了好的藤校不比中专差，你们还不信，这下子被打脸了吧[doge],,一级评论,5,0,2024-11-03 11:04:14
ChengYaoAmrilp,保密,🤣🤣🤣🤣🤣🤣🤣🤣,,一级评论,5,0,2024-11-03 11:03:38
梁朝伟想做好人,保密,您现在看到的这位年轻人啊 名字叫姜萍,,一级评论,5,0,2024-11-03 11:04:16
bili_3081667,保密,幽默中专,,一级评论,6,0,2024-11-03 11:02:59
白嫖的黑猫是屑,男,乐,,一级评论,4,0,2024-11-03 11:01:31
幻灭星坠,保密,梦回8.32号,,一级评论,6,0,2024-11-03 11:01:20
明7奶6,男,哇袄牛逼[大笑],,一级评论,6,0,2024-11-03 11:02:32
爱莫流水,保密,那些支持的怎么不说话了？？[吃瓜],,一级评论,5,0,2024-11-03 11:02:17
夜刀神小川,男,这波孙吧姜萍吧大胜利[doge],,一级评论,4,0,2024-11-03 11:02:16
约翰斯顿-,女,能信也是神人了，那中专能有啥学的好呢,,一级评论,6,0,2024-11-03 11:01:48
唐景珞,保密,🤣👉,,一级评论,5,0,2024-11-03 10:59:25
NothingBreaks,保密,终于九月了,,一级评论,5,0,2024-11-03 10:59:19
昨夜听雨眠丶,男,乐,,一级评论,6,0,2024-11-03 10:56:52
どんどんどん-,保密,大专出天才[喜极而泣][支持],,一级评论,5,0,2024-11-03 23:00:22
太好听了丷,女,@火辣大母猴子YYY,,一级评论,6,0,2024-11-03 22:59:33
下班回家玩游戏,保密,一次失败的互联网造神计划[怪我咯],,一级评论,6,0,2024-11-03 22:57:07
高強度沖浪選手,保密,救一下啊，回旋tv救一下啊,,一级评论,6,0,2024-11-03 21:55:12
夏日的麦子,男,阿虚写完暑假作业了,,一级评论,6,0,2024-11-03 21:54:05
八月提不起劲,保密,冰红茶打算选什么颜色的,,一级评论,5,0,2024-11-03 21:51:52
未命名实体-,保密,&#34;我除了吃饭睡觉都在做题👍，平时做的那些作业，我扫一眼👀，我觉得没有什么做的价值🤓👆，我更偏向于做 高 等 数 学 之类的，它会给我带来 探 索 的欲望，我喜欢一步一步证明，得到我想证明的东西👉，无论未来会怎么样，数学这个兴趣爱好一直会持续下去🤓☝️,,一级评论,4,0,2024-11-03 21:50:03
一数-永远滴神,保密,哈哈哈哈,,一级评论,5,0,2024-11-03 21:47:03
PureLure,保密,哈哈哈哈[喜极而泣],,一级评论,6,0,2024-11-03 21:37:27
染柒少,保密,https://b23.tv/BV1WVSCYoEKw,,一级评论,6,0,2024-11-03 21:29:16
可爱的소소,保密,别人还在写解字，而[doge],,一级评论,5,0,2024-11-03 21:00:59
非以陌以,保密,造假造数学，真是笑呵呵，这玩意是能造假的吗[笑哭],,一级评论,5,0,2024-11-03 20:45:53
小猫咪啾咪啾咪,女,https://b23.tv/BV1sS421R7FY,,一级评论,6,0,2024-11-03 20:16:10
痛觉的残留,女,练得Σ形似2形，千株松下六函经。我来问姜无馀说，云在青天水在萍,,一级评论,6,0,2024-11-03 20:11:36
钱盆,保密,第一个开团的那个v叫什么来着,,一级评论,4,0,2024-11-03 19:55:14
Evoltex,保密,主,,一级评论,5,0,2024-11-03 19:41:15
周澍仌,男,笑死，一群人当初把她推上去现在也是那群人把她轰下来，双倍流量真好赚啊😅😅😅,,一级评论,5,1,2024-11-03 19:39:33
Plagueredemption,男,之前那几个大新闻 视频怎么找不到了？[doge],,一级评论,5,0,2024-11-03 19:34:08
银弹双鲨SS,男,11月3日热点事件中同时出现三个faker，山取和姜萍就是我们中国自己的faker[OK],,一级评论,6,0,2024-11-03 19:33:03
DrRocz,保密,删视频咯,,一级评论,6,0,2024-11-03 19:31:15
荧光变粉红,男,擎天玉柱架海金梁,,一级评论,5,0,2024-11-03 18:13:57
Bili_179069793,保密,语言的艺术  作弊就作弊 还老师提供帮助,,一级评论,5,0,2024-11-03 22:56:58
马扣头,男,"数学王姜萍
母校通报显原形
争论尘埃定",,一级评论,6,0,2024-11-03 21:48:57
无聊玩玩呗,保密,其实就是那个老师换的马甲，太明显了，他妻子他学生都是高分。,,一级评论,5,0,2024-11-03 21:34:22
苏联不是亡在解体那天,保密,奇幻程度堪比马孔多,,一级评论,6,0,2024-11-03 21:20:34
Perhaps白夜,男,闹麻了，眼见为实说的是姜萍,,一级评论,5,0,2024-11-03 20:55:51
月亮的光不是真的光,保密,哈哈哈哈哈哈哈哈哈哈 想起了那些嘴硬王者,,一级评论,6,0,2024-11-03 20:49:43
素馒头吖,保密,想吃数学方便面了,月亮的光不是真的光,二级评论,6,0,2024-11-03 21:02:53
好久没吃泡面了想吃,保密,@牛津kate朱朱,,一级评论,6,0,2024-11-03 20:21:01
FX墨羽,保密,主！6！,,一级评论,5,0,2024-11-03 19:49:05
默沉是金,女,😁,,一级评论,4,0,2024-11-03 18:11:06
Seeshine_,男,[tv_doge],,一级评论,6,0,2024-11-03 18:07:33
蝉鸣池夏丶,保密,支持这种行为，反正没人处理[呲牙],,一级评论,6,0,2024-11-03 18:04:44
李筱瑶羽,保密,为啥不能评论图片了[嗑瓜子],,一级评论,4,0,2024-11-03 17:59:48
达瓦里氏回归,保密,@牛津kate朱朱,,一级评论,5,0,2024-11-03 17:40:56
SO罗,保密,为她加油！姜萍6月22日决赛 成绩8月公布——大象新闻😅,,一级评论,6,1,2024-11-03 11:59:36
小汤袁爱生活,男,公布成绩的时候就没怎么相信感觉不太可能我爱说实话,,一级评论,5,0,2024-11-19 13:05:06
丶昵称被吃掉了,男,真这么留也不会去中专，我小时候山卡拉的地方小学，中学都是有数学竞赛的。难道到了中专突然开窍了？我,,一级评论,6,0,2024-11-19 14:00:22
bili_75566695197,保密,无论姜萍决赛成绩如何，其对数学浓厚兴趣，努力学习挥索的精神与实践都需鼓励支持，愿千万个这样的青少年热爱数学物理化学生物等学科，盼我中华人才倍出。中国立于世界科学之高峰。,,一级评论,5,8,2024-11-03 12:12:18
尼欧泰妃糖,保密,好串,bili_75566695197,二级评论,4,7,2024-11-03 12:13:06
DEarGrandLee,男,得了吧，还兴趣，哪个对数学感兴趣的高中数学成绩上不了130,bili_75566695197,二级评论,6,6,2024-11-03 12:13:36
star__dark,男,无敌了,bili_75566695197,二级评论,5,2,2024-11-03 12:14:47
有请正方辩友,男,幽默,bili_75566695197,二级评论,6,2,2024-11-03 12:15:55
君临之暴虐i,男,转人工,bili_75566695197,二级评论,5,0,2024-11-03 12:22:13
让我享受当下,男,预言家这一块,bili_75566695197,二级评论,6,0,2024-11-03 12:34:58
鹿7_7,男,回复 @DEarGrandLee :中专成绩（指正,bili_75566695197,二级评论,5,1,2024-11-03 13:39:47
一只中暑的Jo花鼠,保密,回复 @DEarGrandLee :😭,bili_75566695197,二级评论,5,0,2024-11-09 13:03:58
夜鸢萤梦,保密,作弊就是作弊，什么叫“提供帮助？”。春秋笔法玩得真6[笑],,一级评论,6,0,2024-11-03 23:05:14
彼岸花开成海,保密,他们对胖猫也是这样的,夜鸢萤梦,二级评论,6,0,2024-11-03 23:23:08
小兔把门打开,保密,百度地图我给你指路 137666,,一级评论,6,0,2024-11-03 23:07:52
leekQWQ,男,没啥好惊讶，有个本科学历做过大学期末试卷的人都能预料到这种结果,,一级评论,6,1,2024-11-04 00:32:20
我系索居居,男,忏愧，当初还有一丝希望是真的，希望她能自证，将弱小的自己投射到这个故事里了,,一级评论,6,0,2024-11-03 23:12:56
艾特司体赣神魔,保密,忏悔？惭愧？。。。。,我系索居居,二级评论,5,0,2024-11-04 01:23:34
Sauber换胎工,保密,@牛津kate朱朱,,一级评论,5,0,2024-11-03 23:11:04
劲激的象拔蚌,男,是真天才还是假的？ 有没有朋友说一下这个瓜 当时好像闹得沸沸扬扬的。,,一级评论,5,0,2024-11-03 23:08:32
Zojee_,男,假的，一个挂名的人让中专生们集体高潮了捏,劲激的象拔蚌,二级评论,5,0,2024-11-03 23:10:45
第118战术航空中队,女,实力有一点，但天才是假的,劲激的象拔蚌,二级评论,6,0,2024-11-03 23:12:14
劲激的象拔蚌,男,回复 @Zojee_ :霍霍 谢谢解答,劲激的象拔蚌,二级评论,5,0,2024-11-03 23:35:17
劲激的象拔蚌,男,回复 @第118战术航空中队 :懂了 谢谢,劲激的象拔蚌,二级评论,5,0,2024-11-03 23:35:28
笙箫雨墨,男,回复 @第118战术航空中队 :哪来的实力啊，预赛后参加学校的月考成绩是不及格。,劲激的象拔蚌,二级评论,6,0,2024-11-04 16:12:06
笙箫雨墨,男,回复 @劲激的象拔蚌 :这是一点实力没有，预赛后回校后中专月考数学能不及格的人才,劲激的象拔蚌,二级评论,6,0,2024-11-04 16:13:30
阿良良木つばさ,保密,僻重就轻,,一级评论,6,0,2024-11-04 00:11:11
吢丕丶y,保密,ok，可以准备开直播带货了,,一级评论,6,0,2024-11-04 00:12:55
已经_被删除了,保密,乌合之众,,一级评论,5,0,2024-11-04 00:14:00
笑着笑着就哭了__,保密,"天妒英才
陨落的天才",,一级评论,5,0,2024-11-04 00:17:44
ppp009988,保密,等热度过去了公布结果[笑哭],,一级评论,5,0,2024-11-04 00:21:26
我叫白小登,保密,不管真假，都可以写作文例子，只不过题材不同[吃瓜],,一级评论,6,0,2024-11-04 01:22:07
金-灰,保密,阿赛败姜,,一级评论,5,0,2024-11-04 21:02:32
该隐の子,男,@王得发本领大,,一级评论,6,0,2024-11-04 08:46:38
bigbatcn,保密,呵呵，你要是职高教师绝对不会犯这样的错误了，我当时觉得的就是假的，即使姜萍能够达到一般类理工大学生的数学水平就已经很了不起了,,一级评论,5,0,2024-11-04 01:13:51
内湖吹风机风吹湖内,男,不！我的大千数界[大哭],,一级评论,6,0,2024-11-04 08:00:20
痛痛痛子8,保密,天才都是早早被发现了的,,一级评论,3,0,2024-11-04 08:23:26
请输入新心昵称,保密,作弊,,一级评论,6,0,2024-11-04 01:01:55
违规昵称ID9527,男,千古[打call][打call],,一级评论,6,0,2024-11-04 02:11:04
永远的句号酱,男,这不把她抓起来[思考],,一级评论,6,0,2024-11-04 01:09:00
绿叶很清晰,保密,数学不存在弄虚作假哦😐,,一级评论,5,0,2024-11-04 02:15:56
Titanium100,保密,处罚太轻了，未来会有更多人为了博名声作弊,,一级评论,6,0,2024-11-04 01:04:58
威古头,保密,“作弊”不是中国的词语吗？,,一级评论,6,0,2024-11-04 02:17:05
整个苹果,男,一百多名怎么帮助别人考十几名,,一级评论,6,0,2024-11-12 09:41:56
这_名_字_,保密,研究生没有点厉害的同学吗？,整个苹果,二级评论,5,0,2024-11-12 17:24:11
史蒂芬酱刮骨,女,其实一百多名和第十名就一道题目的差距，他的老师对8道100多名，然后用学生的卷子再做一遍，对了9道，于是就十几名了[笑哭]这想不明白吗,整个苹果,二级评论,5,0,2024-11-16 18:50:17
史蒂芬酱刮骨,女,回复 @这_名_字_ :其实一百多名和第十名就一道题目的差距，他的老师对8道100多名，然后用学生的卷子再做一遍，对了9道，于是就十几名了[笑哭]这想不明白吗,整个苹果,二级评论,5,0,2024-11-16 18:50:31
爱好但业余,男,不看看差几分？你高考多对两分都能超过成百上千人,整个苹果,二级评论,5,0,2024-11-19 12:32:48
台鲜明,保密,对方导师有实力，为什么还要她代考[吃瓜],,一级评论,5,0,2024-11-04 22:55:07
眼中星辰望众生,保密,这下安徽之耻了,,一级评论,6,0,2024-11-04 03:10:43
凤临桐苑,男,？所以他的老师很厉害，还在大专教书,,一级评论,6,0,2024-11-04 03:10:50
一支轱辘虫,保密,作弊很厉害,凤临桐苑,二级评论,5,0,2024-11-04 03:36:12
模拟小羊aqa,保密,厉害啥，请一群人做一套题还要拿自己学生名字注册账号刷分,凤临桐苑,二级评论,5,1,2024-11-04 03:56:39
Qyuzi,男,早就知道了[doge],,一级评论,6,0,2024-11-04 03:23:01
姬的新生活,保密,一个人就能吧一个奖搞成笑话,,一级评论,6,0,2024-11-04 06:38:54
姬的新生活,保密,结果8月份就能公布硬拖到11月,姬的新生活,二级评论,6,0,2024-11-04 06:41:15
千丿江,保密,说的太委婉了，不如直接说老师用他的号考的,,一级评论,5,0,2024-11-05 19:27:46
呦呦悠鹿鸣,保密,打脸了多少主流媒体,,一级评论,5,0,2024-11-04 06:04:49
最后的啊喵,保密,当时我就觉得不对劲，但别人都说她是真厉害说我不懂装懂，于是我怂了，现在看来原来有问题的真的是她不是我瞎说，呼，出了口气。,,一级评论,5,0,2024-11-04 05:41:31
奥利安妃,男,笑嘻了,,一级评论,6,0,2024-11-04 03:35:05
汐之雨下,男,从当时一开始听说的时候一直都不信的，真那么有实力也不至于考个中专[吃瓜],,一级评论,6,0,2024-11-05 23:56:37
白咲花花_,男,我甚至怀疑这个新闻的真实性，她真的有参加这个比赛？[思考][思考],,一级评论,5,0,2024-11-06 09:29:15
Young門,男,[笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭],,一级评论,5,0,2024-11-09 11:21:38
格调不高雅的响希君,保密,哈哈哈哈哈哈哈阿哈哈哈哈哈,,一级评论,6,0,2024-11-03 14:40:27
阿拉克瑞斯塔,保密,《中专》🤣🤣🤣🤣🤣🤣🤣🤣🤣,,一级评论,6,0,2024-11-03 11:59:29
--幸運四葉草--,女,啊哈哈哈哈哈哈哈哈,,一级评论,6,0,2024-11-03 11:36:59
猫蛮黄,男,啊啊啊啊啊啊啊啊啊,,一级评论,4,0,2024-11-03 13:07:40
抽象派篮球,保密,哈哈哈哈哈哈哈哈哈哈,,一级评论,6,0,2024-11-03 11:50:40
G_来自江湖,男,哈哈哈哈哈哈哈哈哈哈,,一级评论,5,0,2024-11-03 11:24:17
玉楼春慢,保密,简笔！前几天刚把你当了作文素材呀啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,,一级评论,3,0,2024-11-03 11:06:55
孤灯铘,男,噗哈哈哈，又不是技术比赛，技术比赛你要说不分什么C9大专中专的勉强还能信，这种纯数学解题考学习能力的就别碰瓷了，顶尖大学又不是摆设,玉楼春慢,二级评论,5,1,2024-11-03 11:13:22
